id,userID,created_at,full_text,favorite_count,retweet_count
1547486288105930752,Cellbit,2022-07-14 07:40:56+00:00,"@thewebpro thanks! always enjoy your games, keep it up (also can't wait for scrutinized 2)",1503,10
1545975326987141121,Cellbit,2022-07-10 03:36:55+00:00,"Bem vindo à Ilha de Tipora @Rakin ❤️🕳
#OSNI",12577,752
1545973524505952258,Cellbit,2022-07-10 03:29:45+00:00,@cinemagrath feliz aniversário miguel! 🎉🎊,9956,637
1544101495322419202,Cellbit,2022-07-04 23:30:59+00:00,@magalzaoshow foto de ontem,2749,26
1544056590592008192,Cellbit,2022-07-04 20:32:33+00:00,@ashenbeats @uselolja @Gohusty @pedromaiagandr só falta o SENHOR ILHA pra fechar o quarteto lendário,3609,65
1543650652584398850,Cellbit,2022-07-03 17:39:29+00:00,@Danielsmarconn fofo,2144,10
1543427286246072322,Cellbit,2022-07-03 02:51:55+00:00,maldito bisteca se safou mais uma vez,21293,1099
1543292226654150657,Cellbit,2022-07-02 17:55:14+00:00,finalmente chegou sabado!!!!!!!!!!,12526,1149
1542745179068694529,Cellbit,2022-07-01 05:41:28+00:00,"@Decnop_txt @CtrlAltDella @OrdemParanormal se você conseguir justificar uma vestimenta que melhore seu reflexo ou seu ocultismo, sim

mas acho difícil você justificar ter mais reflexo ou conhecimento só porque está vestindo algo, sem influencia paranormal

""o benefício de cada vestimenta deve ser aprovado pelo mestre""",119,1
1542668709357027328,Cellbit,2022-07-01 00:37:36+00:00,"@Orja_Do_Karma @OrdemParanormal @jamboeditora as criaturas que estão agora são mais pra testar o balanceamento, eu pedi pra remover algumas e acabaram saindo muitas hahahah mas em breve a gente lança um update com mais!
eu escrevi cerca de 50 monstros pro livro, então pode confiar que vai dar pra morrer de vários jeitos",476,17
1542654064281911297,Cellbit,2022-06-30 23:39:24+00:00,@OrdemParanormal @jamboeditora Falei com a Jambô e a compra do livro vai ser aberta de novo AMANHÃ pra quem não pegou na pré-venda poder baixar os capítulos!,3840,189
1542564540470239232,Cellbit,2022-06-30 17:43:40+00:00,"@bolazildo era pra ter saído já, mas rolou um probleminha no upload. to upando e daqui a pouquinho deve sair",1392,10
1540904212149981184,Cellbit,2022-06-26 03:46:07+00:00,@vncatz jogão,276,2
1540891074931171328,Cellbit,2022-06-26 02:53:55+00:00,@Trakoll coincidência! foram feitos por designers diferentes e acabaram usando a mesma fonte,791,7
1540882911875981318,Cellbit,2022-06-26 02:21:29+00:00,👻🖼❓#OSNI,16247,1642
1540739770015416322,Cellbit,2022-06-25 16:52:41+00:00,É HOJE,14971,2058
1540030223403606016,Cellbit,2022-06-23 17:53:12+00:00,"@Dippzada @OrdemParanormal @g0ulaarte rola dois, fica com o pior resultado",905,9
1540029933740851202,Cellbit,2022-06-23 17:52:03+00:00,"@OrdemParanormal @g0ulaarte pro pessoal que tá com o livro não se assustar com os atributos ""altos""

a regra dos atributos vai mudar na proxima versão. o atributo base agora é 1, não zero, e você joga o numero de dados IGUAL ao seu atributo.
por exemplo, o Olivier rola 3d20 pra Agilidade.",5167,164
1540026251477504001,Cellbit,2022-06-23 17:37:25+00:00,@StarlisDet joguei uma one shot com ele usando outros personagens pra eles entenderem o sistema e posso dizer que as pessoas vão se surpreender com ele,1691,57
1540023145859620865,Cellbit,2022-06-23 17:25:04+00:00,"ansioso pra sábado…!

o segredo na ilha ta me deixando empolgado como eu não ficava há muito tempo

tudo pode acontecer",14663,1118
1538686770258272257,Cellbit,2022-06-20 00:54:48+00:00,@the_ximenes @OGrandeJoca vocês são simplesmente demais!!! ❤️,155,1
1538363956103872518,Cellbit,2022-06-19 03:32:03+00:00,@JuMUTANO mutano você é FODA DEMAIS ♥,877,3
1538333313445810177,Cellbit,2022-06-19 01:30:17+00:00,@dumativa ????????????,4278,70
1538331242223095808,Cellbit,2022-06-19 01:22:03+00:00,@Rakin THIAGAO CHUTARA PORTAS MAIS UMA VEZ (desenhadas agora),6560,406
1538329702074572801,Cellbit,2022-06-19 01:15:56+00:00,(brasileiros também!),4866,34
1538324299332853760,Cellbit,2022-06-19 00:54:28+00:00,"@GusAzevedo7 @jamboeditora ja falei aqui com o pessoal, eles falaram que o suporte do servidor tá correndo pra tentar ressucitar o site",228,1
1538322412823105536,Cellbit,2022-06-19 00:46:58+00:00,"@Orenjiro_Art @dumativa ♥♥♥ não seria possível sem você dan, muito orgulho e tamo só começando!!!!",4574,64
1538322260238516225,Cellbit,2022-06-19 00:46:22+00:00,"@RandallRandomm @dumativa simplesmente um MONSTRO PARANORMAL da arte, obrigado por trabalhar com a gente ♥",605,10
1538319207317790725,Cellbit,2022-06-19 00:34:14+00:00,ssshhhh (se vocês verem algum streamer/youtuber estrangeiro reagindo ao trailer de enigma of fear clipem e me mandem to bem curioso),17312,667
1538318397246676992,Cellbit,2022-06-19 00:31:01+00:00,@beamom espera vc chegar na ilha pra ver,1873,30
1538317231804846082,Cellbit,2022-06-19 00:26:23+00:00,@PulsatrixStudio @dumativa é brasil pra cima deles rapazeada!!! ♥ ansioso pra jogar Fobia completo em live!,450,19
1538309369883918337,Cellbit,2022-06-18 23:55:08+00:00,@Fiaspo @dumativa ♥,848,3
1538286968613875713,Cellbit,2022-06-18 22:26:07+00:00,@LessaEtAlia uma temporada de cada vez!,228,1
1538285850873810950,Cellbit,2022-06-18 22:21:41+00:00,@marcoscastro @dumativa 💙 nao teria sido possivel sem vc!,1696,24
1538285478990028800,Cellbit,2022-06-18 22:20:12+00:00,"@badbutsadboy_ e tem coisa pra analisar, viu?…..",1427,29
1538285267525804044,Cellbit,2022-06-18 22:19:22+00:00,@Core__Core só se eu puder te enviar um kit especial quando a gente for lançar,6972,123
1538285014886060033,Cellbit,2022-06-18 22:18:22+00:00,@O_Dark_ FALEI.,1059,19
1538284554900889600,Cellbit,2022-06-18 22:16:32+00:00,espero que tenham gostado das fofocas,24511,1612
1538245822109962240,Cellbit,2022-06-18 19:42:37+00:00,"hoje é dia de revelar segredos!

vejo vocês em breve. 👁
#SegredosRevelados",16474,2103
1537559656381440000,Cellbit,2022-06-16 22:16:03+00:00,"se você for streamer, o evento dos #SegredosRevelados desse sábado dia 18.06 tá permitido fazer co-stream reagindo ao vivo na twitch!",15153,887
1536770922048376835,Cellbit,2022-06-14 18:01:54+00:00,"o evento de sábado não é só pra quem já assistiu ou pra quem é fã de ordem paranormal

se você não conhece ou nunca assistiu absolutamente nada desse universo, alguns segredos podem ser pra você também.",23355,2166
1536153340328943617,Cellbit,2022-06-13 01:07:51+00:00,👁️👁️👁️👁️ https://t.co/YmRaf2gRcA,15891,1600
1536148655010467840,Cellbit,2022-06-13 00:49:14+00:00,@oednaldopereira FELIZ ANIVERSARIO EDNALDO!!! &lt;3,5768,155
1531070895728513024,Cellbit,2022-05-30 00:32:02+00:00,TODO MUNDO TEM UM SEGREDO.,30550,2216
